0,1
0.0,0.6862643799204906
0.1,0.6842264532359924
0.2,0.6851299780434742
0.30000000000000004,0.6824021862954682
0.4,0.6854718209746157
0.5,0.6858511571113259
0.6000000000000001,0.6827373603894412
0.7000000000000001,0.6862584119979852
0.8,0.688545734370566
0.9,0.6834712307799643
10.0,0.6858883389192825
110.0,0.6874656589832365
210.0,0.6861314081953735
310.0,0.6856895862090008
410.0,0.6851971294232221
510.0,0.6851618554576813
610.0,0.686118506505831
710.0,0.6846183347770162
810.0,0.6849390837900046
910.0,0.6805506703516294
1000.0,0.6854685946332408
2000.0,0.6833703647786203
3000.0,0.6869197537074596
4000.0,0.6858763284428218
5000.0,0.6857628505164384
6000.0,0.685092048232265
7000.0,0.6854575607413059
8000.0,0.6849414734285839
9000.0,0.6863052172003365
